Link,Price,Price per m2,Square,Floor,Floors,Rooms,Is Apartment?,Year,Time to metro,Okrug,District
https://www.cian.ru/sale/flat/300892118/,4000000,121212,50.3/33/8,15,16,3,True,1977,7,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300890827/,23000000,605263,38,16,24,1,False,2023,20,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300890826/,19900000,552778,36,13,24,0,True,2023,5,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300890823/,24600000,416949,59,18,24,2,False,2023,5,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300890531/,23000000,389831,59,2,9,3,False,1968,15,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300890387/,21400000,428000,50,17,25,1,False,2005,17,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300842853/,92724700,547048,169.5,1,22,3,False,2025,13,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300838710/,10800000,264706,40.8,3,5,2,False,1965,6,СЗАО,р-н Южное Тушино
https://www.cian.ru/sale/flat/300838705/,24400000,343662,71,18,22,2,False,1965,8,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300838292/,35500000,308696,115,2,19,5,False,2018,12,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300838270/,14490000,371538,39,14,14,1,False,1985,17,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300837776/,15900000,305769,52,9,17,2,False,1991,6,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300836295/,28500000,472637,60.3,25,30,2,False,2022,19,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300835111/,13700000,619910,22.1,5,32,1,False,2024,8,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300835038/,9300000,219806,42.31,16,28,2,True,2023,16,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300834187/,28070000,438594,64,13,29,3,False,2023,5,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300834184/,22100000,488938,45.2,8,24,2,False,2023,5,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300834015/,17000000,332681,51.1,12,12,2,False,1979,13,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300833492/,68000000,383964,177.1,18,34,4,False,2004,19,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300831347/,25999000,384032,67.7,14,20,2,False,2014,9,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300830730/,28500000,351852,81,9,25,2,False,2016,8,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300829949/,10500000,345395,30.4,3,5,1,False,1960,5,СЗАО,р-н Южное Тушино
https://www.cian.ru/sale/flat/300829186/,15850000,268644,59,6,9,3,False,1960,11,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300827208/,15700000,336910,46.6,2,44,2,False,2025,8,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300826023/,14499999,310492,46.7,12,44,2,False,2025,8,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300825627/,37900000,541429,70,22,38,2,False,2023,8,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300824760/,44950000,661029,68,39,46,3,False,2022,16,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300824190/,19750000,352679,56,13,22,3,True,2022,6,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300822701/,10500000,362069,29,3,18,0,True,2022,19,СЗАО,р-н Щукино
https://www.cian.ru/sale/flat/300822483/,13450000,401493,33.5,10,30,0,True,2025,15,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300821273/,27000000,600000,45,5,24,2,False,2025,5,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300820457/,12700000,280973,45.2,3,5,2,False,2025,2,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300818712/,40000000,493827,81,23,24,3,False,2023,5,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300818704/,10900000,414449,26.3,3,25,1,False,2024,5,СЗАО,р-н Щукино
https://www.cian.ru/sale/flat/300791334/,13200000,264000,50,5,5,1,False,1960,19,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300790972/,20500000,252153,81.3,3,17,3,False,1991,16,СЗАО,р-н Южное Тушино
https://www.cian.ru/sale/flat/300790510/,40000000,500626,79.9,21,44,3,False,2024,4,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300789277/,16500000,471429,35,18,24,1,True,2021,14,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300788288/,13500000,409091,33,3,5,1,False,1963,15,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300788259/,15800000,272414,58,8,9,3,False,1968,3,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300788126/,19800000,319355,62,7,12,3,False,1971,12,СЗАО,р-н Щукино
https://www.cian.ru/sale/flat/300787659/,15260000,267719,57,13,25,2,False,2019,18,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300787656/,18800000,313333,60,18,24,2,False,2022,5,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300787288/,12500000,328947,38,12,17,1,False,1987,17,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300781870/,17000000,500000,34,12,17,0,True,2014,11,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300781637/,16500000,419420,39.34,32,53,1,False,2024,5,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300781163/,22000000,326895,67.3,3,16,2,False,2003,5,СЗАО,р-н Куркино
https://www.cian.ru/sale/flat/300781157/,13100000,366947,35.7,9,12,1,False,1971,10,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300780075/,18000000,282575,63.7,8,8,2,False,1952,2,СЗАО,р-н Щукино
https://www.cian.ru/sale/flat/300779328/,12700000,246124,51.6,1,9,2,False,1970,6,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300777055/,13500000,245455,55,7,17,2,False,1992,6,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300776748/,49900000,606318,82.3,20,57,3,False,2022,10,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300774778/,15500000,406824,38.1,24,25,1,False,2009,18,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300773675/,24500000,644737,38,21,30,1,False,2022,19,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300773662/,18990900,319712,59.4,13,27,2,False,2013,7,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300773075/,17900000,284127,63,3,12,3,False,1979,11,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300772865/,10480000,275789,38,20,24,1,False,2022,19,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300772377/,15199000,258486,58.8,9,9,3,False,1967,3,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300771435/,31990000,692424,46.2,25,41,2,False,2018,19,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300770168/,3550000,295833,12,1,9,0,True,1974,15,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300769980/,25000000,500000,50,7,25,1,True,2022,5,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300769801/,14249000,266336,53.5,8,17,2,False,1997,19,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300734681/,30000000,416667,72,4,30,3,False,2023,15,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300734140/,17200000,452632,38,4,9,2,False,1965,1,СЗАО,р-н Щукино
https://www.cian.ru/sale/flat/300731427/,16800000,569492,29.5,17,41,0,True,2024,16,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300731095/,29000000,428994,67.6,8,32,3,False,2024,8,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300730995/,12200000,467433,26.1,6,22,0,True,2023,18,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300728418/,21000000,377020,55.7,3,19,1,False,2023,4,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300727988/,18500000,402174,46,20,22,1,True,2023,5,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300727410/,15990000,316634,50.5,8,12,2,False,1983,15,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300725595/,15500000,387500,40,1,24,1,False,2005,20,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300725362/,10490000,299714,35,8,9,1,False,2005,9,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300723654/,45000000,377200,119.3,10,22,2,False,2010,4,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300721915/,13850000,265835,52.1,1,12,2,False,1980,15,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300715927/,20000000,304414,65.7,2,12,3,False,1978,9,СЗАО,р-н Щукино
https://www.cian.ru/sale/flat/300715874/,28800000,300000,96,23,25,3,False,2002,4,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300711810/,30490000,662826,46,30,43,2,False,2022,16,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300711245/,8700000,245763,35.4,1,12,1,False,1968,18,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300710232/,34000000,527950,64.4,15,20,2,False,2024,20,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300709641/,29600000,456790,64.8,11,21,2,False,2024,5,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300709110/,32200000,564912,57,3,29,2,False,2024,5,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300708864/,6620000,336041,19.7,1,4,1,True,2024,6,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300708579/,12700000,230909,55,1,14,2,False,1997,8,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300708520/,9899000,323497,30.6,1,9,1,False,1969,14,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300708436/,13890000,389076,35.7,13,21,1,False,2023,17,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300708080/,11500000,328571,35,6,17,1,False,1977,10,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300708006/,10600000,302857,35,8,12,1,False,1968,4,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300707690/,22500000,491266,45.8,30,41,2,False,2018,17,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300706917/,19900000,469340,42.4,18,48,1,False,2022,9,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300706112/,11960000,502521,23.8,2,48,0,True,2027,4,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300702835/,9450000,201064,47,3,28,1,True,2023,16,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300701528/,33000000,491803,67.1,11,41,2,False,2023,16,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300700038/,125000000,558036,224,2,3,4,True,2023,5,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300696754/,12200000,321053,38,11,16,1,False,1981,11,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300695365/,17500000,234899,74.5,14,17,3,False,1992,1,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300693596/,70000000,669856,104.5,18,22,4,False,2024,14,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300692806/,8892000,260000,34.2,6,19,1,False,2025,5,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300692309/,10600000,315476,33.6,1,14,1,False,1970,12,СЗАО,р-н Щукино
https://www.cian.ru/sale/flat/300690224/,40250000,384432,104.7,13,18,4,False,2005,9,СЗАО,р-н Куркино
https://www.cian.ru/sale/flat/300688272/,19500000,248408,78.5,4,5,3,False,1958,15,СЗАО,р-н Щукино
https://www.cian.ru/sale/flat/300688271/,23100000,444231,52,6,52,2,False,2022,9,СЗАО,р-н Хорошево-Мневники
https://www.cian.ru/sale/flat/300685695/,23900000,326503,73.2,19,22,3,False,1987,14,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/300685229/,18700000,449519,41.6,5,28,1,False,2023,4,СЗАО,р-н Покровское-Стрешнево
https://www.cian.ru/sale/flat/300683654/,20000000,275862,72.5,16,17,3,False,1992,5,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/300681396/,23499900,313332,75,9,16,3,False,1981,8,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/301321164/,10700000,324242,33,6,12,1,False,1979,14,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/301401555/,17800000,290850,61.2,12,12,3,False,1980,5,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/301383196/,10500000,276316,38,4,17,1,False,1985,14,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300075900/,9850000,300305,32.8,12,12,1,False,1980,14,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/297912134/,9700000,190196,51,2,34,1,True,2004,15,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/298567227/,12800000,225750,56.7,10,17,2,False,2004,6,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/296559364/,21500000,284768,75.5,3,22,3,False,2006,8,СЗАО,р-н Северное Тушино
https://www.cian.ru/sale/flat/301590410/,21500000,267081,80.5,5,15,3,False,2004,15,СЗАО,р-н Строгино
https://www.cian.ru/sale/flat/300138776/,10300000,268229,38.4,6,17,1,False,1992,5,СЗАО,р-н Митино
https://www.cian.ru/sale/flat/301847328/,10500000,299145,35.1,2,12,1,False,1969,14,САО,р-н Головинский
https://www.cian.ru/sale/flat/301847008/,23500000,510870,46,2,21,2,False,1969,14,САО,р-н Хорошевский
https://www.cian.ru/sale/flat/301846536/,12000000,401338,29.9,9,9,1,False,1967,17,САО,р-н Аэропорт
https://www.cian.ru/sale/flat/301845830/,14000000,398860,35.1,3,6,1,False,1951,16,САО,р-н Сокол
https://www.cian.ru/sale/flat/301845171/,16800000,300000,56,4,17,2,False,1999,8,САО,р-н Коптево
https://www.cian.ru/sale/flat/301844116/,12000000,400000,30,5,8,1,False,1959,3,САО,р-н Аэропорт
https://www.cian.ru/sale/flat/301840074/,56000000,386207,145,2,19,3,False,2006,5,САО,р-н Хорошевский
https://www.cian.ru/sale/flat/301839154/,7999000,427754,18.7,18,31,0,True,2024,10,САО,р-н Западное Дегунино
https://www.cian.ru/sale/flat/301837643/,17000000,400943,42.4,11,24,1,False,2019,5,САО,р-н Дмитровский
https://www.cian.ru/sale/flat/301837437/,14700000,233333,63,2,12,3,False,1981,12,САО,р-н Западное Дегунино
https://www.cian.ru/sale/flat/301837121/,14399000,436333,33,4,15,0,True,2016,11,САО,р-н Хорошевский
https://www.cian.ru/sale/flat/301836482/,20540000,342333,60,3,25,2,False,2016,20,САО,р-н Войковский
https://www.cian.ru/sale/flat/301835610/,18900000,313953,60.2,13,17,2,False,2006,12,САО,р-н Бескудниковский
https://www.cian.ru/sale/flat/301834793/,12190000,270889,45,1,12,2,False,1970,10,САО,р-н Головинский
https://www.cian.ru/sale/flat/301834220/,25600000,373178,68.6,9,16,3,False,1978,11,САО,р-н Беговой
https://www.cian.ru/sale/flat/301834127/,10300000,296830,34.7,7,16,1,False,1995,11,САО,р-н Дмитровский
https://www.cian.ru/sale/flat/301834121/,13600000,309091,44,5,9,2,False,1968,18,САО,р-н Ховрино
https://www.cian.ru/sale/flat/301833930/,21000000,295359,71.1,15,22,3,True,1968,10,САО,р-н Хорошевский
https://www.cian.ru/sale/flat/301833564/,11500000,260771,44.1,9,9,2,False,1966,8,САО,р-н Ховрино
https://www.cian.ru/sale/flat/301833496/,7590000,542143,14,2,7,0,True,1966,19,САО,р-н Коптево
https://www.cian.ru/sale/flat/301833457/,38999999,600000,65,5,6,2,True,2015,12,САО,р-н Хорошевский
https://www.cian.ru/sale/flat/301833360/,11300000,322857,35,6,16,1,False,1969,8,САО,р-н Бескудниковский
